video_url,title,user_url,username,view_num,view_num_raw,created_at,created_at_raw,shortdesc,collected_at
https://www.youtube.com/watch?v=rJmZjwgJrvs&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,"Globe: Record number of Americans leaving country, seeking to renounce citizenship",https://www.youtube.com/@cbsboston,CBS Boston,69000,69K views,2026-05-14 05:30:59.475887+00:00,1 day ago,"According to the Pew Research Center, an estimated 180000 U.S. citizens emigrated in 2025. That is the largest outgoing...",2026-05-15 05:30:59.475887+00:00
https://www.youtube.com/shorts/AI23ccPpssA,Key Info about Brazilian Immigrants in the US,https://www.youtube.com/@MigrationPolicy,Migration Policy Institute,237,237 views,2026-05-14 16:30:59.478927+00:00,13 hours ago,The United States is home to the largest Brazilian community outside Brazil ??larger than the next four destination countries...,2026-05-15 05:30:59.478927+00:00
https://www.youtube.com/watch?v=ZMlTmOip3ig&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,The hidden life of an undocumented US immigrant,https://www.youtube.com/@AFP,AFP News Agency,507000,507K views,2015-05-18 05:30:59.480283+00:00,11 years ago,"Like millions of illegal immigrants in the US , Sylvia has spent decades building a life here - until her undocumented status was...",2026-05-15 05:30:59.480283+00:00
https://www.youtube.com/shorts/PnvWi5n4LaA,Controversial US Bill Sparks Political Firestorm | Immigrants Face Loyalty Test,https://www.youtube.com/@WION,WION,798,798 views,2026-05-14 21:30:59.481262+00:00,8 hours ago,"A new controversial bill in the United States is triggering intense political debate, with critics calling it a ?úloyalty test??for immigrants .",2026-05-15 05:30:59.481262+00:00
https://www.youtube.com/watch?v=m9zf8hkCqIg&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,U.S. Immigration | Let's Talk | NPR,https://www.youtube.com/@NPR,NPR,162000,162K views,2019-05-17 05:30:59.482671+00:00,7 years ago,"For over 200 years the U.S. Immigration policies have determined who the U.S. lets in, and who is shut out. NPR's Tom Gjelten...",2026-05-15 05:30:59.482671+00:00
https://www.youtube.com/watch?v=lBJcqxI7kas&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,The Immigration History of the United States,https://www.youtube.com/@TheDailyConversation,TDC,1000000,1M views,2015-05-18 05:30:59.484482+00:00,11 years ago,"This mini-documentary tells the story of settlement in the United States of America , from its first inhabitants to the Latin American ...",2026-05-15 05:30:59.484482+00:00
https://www.youtube.com/watch?v=ZBSZwde070c&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,U.S. Immigration Since 1965 | History,https://www.youtube.com/@HISTORY,HISTORY,110000,110K views,2018-05-17 05:31:05.723297+00:00,8 years ago,What does an American look like? Evolving immigration policies in 1965 would lead to ever-changing answers. #HISTORY...,2026-05-15 05:31:05.723297+00:00
https://www.youtube.com/watch?v=iKHl__BEsD0&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,The law that broke US immigration,https://www.youtube.com/@Vox,Vox,2300000,2.3M views,2022-05-16 05:31:05.726782+00:00,4 years ago,Why the US has so many undocumented immigrants . Subscribe to our channel! http://goo.gl/0bsAjO Immigration looked very...,2026-05-15 05:31:05.726782+00:00
https://www.youtube.com/shorts/5H8jc9vKWnE,All the good immigration news that never makes headlines  #immigrationattorney #usimmigration,https://www.youtube.com/@Attorney.Martinez,Attorney Martinez,2300,2.3K views,2026-05-14 15:31:05.727620+00:00,14 hours ago,"SUBSCRIBE to my channel for news and updates by your virtual IMMIGRATION ATTORNEY! #USImmigration, #KathleenMartinez...",2026-05-15 05:31:05.727620+00:00
https://www.youtube.com/shorts/xZFWee0WS_g,His Own Immigration Argument Just Backfired ??,https://www.youtube.com/@turningpointusa,Turning Point USA,132000,132K views,2026-05-14 05:31:05.730561+00:00,1 day ago,willwitt #2026 # america #politics #debate #trending # immigration .,2026-05-15 05:31:05.730561+00:00
https://www.youtube.com/watch?v=behsmaHh2bg&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,America's Sources of Immigration (1850-Today),https://www.youtube.com/@TheDailyConversation,TDC,1400000,1.4M views,2017-05-17 05:31:05.732320+00:00,9 years ago,"A state-by-state look at the history of U.S. immigration , showing the leading country of origin for newcomers in each territory,...",2026-05-15 05:31:05.732320+00:00
https://www.youtube.com/watch?v=irtxoIPBVWs&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,How Immigrants Shape(d) the United States | Nalini Krishnankutty | TEDxPSU,https://www.youtube.com/@TEDx,TEDx Talks,107000,107K views,2018-05-17 05:31:05.733662+00:00,8 years ago,"Do immigrants need the United States , or does the United States need its immigrants ? Writer, researcher, and first-generation...",2026-05-15 05:31:05.733662+00:00
https://www.youtube.com/watch?v=TSwi1PweeuE&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,When To Call It Quits? Migrants Face Life In Limbo In The US | Walk The Line: ICE Nation - Part 2/2,https://www.youtube.com/@CNAInsider,CNA Insider,101000,101K views,2026-05-09 05:31:05.737162+00:00,6 days ago,"As the crackdown intensifies, Wei follows the aftershocks through the lives of migrants and the people resisting the system around...",2026-05-15 05:31:05.737162+00:00
https://www.youtube.com/watch?v=G0SpzIIHEaE&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Can Trump Supporters And Immigrants See Eye To Eye? | Middle Ground,https://www.youtube.com/@jubilee,Jubilee,11000000,11M views,2018-05-17 05:31:05.738057+00:00,8 years ago,"Trump supporters and immigrants come together to find middle ground. Together, they discuss President Trump's immigration ...",2026-05-15 05:31:05.738057+00:00
https://www.youtube.com/watch?v=SKh9WaKnihU&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Immigration Lawyer Answers Immigration Questions | Tech Support | WIRED,https://www.youtube.com/@WIRED,WIRED,999000,999K views,2025-10-17 05:31:05.739003+00:00,7 months ago,Professor and immigration lawyer Charles Kuck joins WIRED to answer the internet's burning questions about immigration .,2026-05-15 05:31:05.739003+00:00
https://www.youtube.com/watch?v=e4X0hI40a8A&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,"Inside ICE Detention: Stripped, Shackled, Starved",,New York Times Opinion and The New York Times,1200000,1.2M views,2025-12-16 05:31:05.739912+00:00,5 months ago,We heard it over and over on the campaign trail: Donald Trump's promise of a crackdown on criminals and undocumented ...,2026-05-15 05:31:05.739912+00:00
https://www.youtube.com/shorts/7wX1slEOxZU,Is immigration actually moving again?,https://www.youtube.com/@Karlenepunancy,News with Attorney Karlene,1000,1K views,2026-05-14 19:31:05.742816+00:00,10 hours ago,"Is immigration actually moving again? We're sharing 3 real cases from this week ??no names, no personal details ??just honest...",2026-05-15 05:31:05.742816+00:00
https://www.youtube.com/shorts/T2QfInhnC4I,Citizenship Through Parents Is Complicated U.S,https://www.youtube.com/@BradBernsteinLaw,Brad Bernstein Law,11000,11K views,2026-05-14 05:31:05.743641+00:00,1 day ago,Citizenship Through Parents Is Complicated U.S. citizenship through parents is one of the most misunderstood areas of...,2026-05-15 05:31:05.743641+00:00
https://www.youtube.com/shorts/ri0a2r2z4ZQ,DACA: File this document to avoid a green card denial #immigrationattorney #usimmigration,https://www.youtube.com/@Attorney.Martinez,Attorney Martinez,1600,1.6K views,2026-05-14 17:31:05.746557+00:00,12 hours ago,"SUBSCRIBE to my channel for news and updates by your virtual IMMIGRATION ATTORNEY! #USImmigration, #KathleenMartinez...",2026-05-15 05:31:05.746557+00:00
https://www.youtube.com/watch?v=O7WBd_oQA8I&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,"TPS Ending, FBI Vetting & No More Waived Interviews? Immigration Changes Explained",https://www.youtube.com/@attorneysekou,Sekou Clarke,14000,14K views,2026-05-12 05:31:05.747391+00:00,3 days ago,"The biggest immigration changes of May 2026 are here, and these new USCIS and FBI policies could affect green card applicants...",2026-05-15 05:31:05.747391+00:00
https://www.youtube.com/watch?v=RRhjqqe750A&pp=ygUNVVMgSW1taWdyYW50c9IHCQkECwGHKiGM7w%3D%3D,"Growth, Cities, and Immigration: Crash Course US History #25",https://www.youtube.com/@crashcourse,CrashCourse,3800000,3.8M views,2014-05-18 05:31:05.749286+00:00,12 years ago,In which John Green teaches you about the massive immigration to the United States during the late 19th and early 20th centuries...,2026-05-15 05:31:05.749286+00:00
https://www.youtube.com/shorts/wR8NNla1ukI,A woman illegally shipped to a country half a world away is finally coming home,https://www.youtube.com/@politicalasylumlawyers,Political Asylum Lawyers,976,976 views,2026-05-14 21:31:05.750074+00:00,8 hours ago,"... to the United States after deporting her to the Democratic Republic of Congo, even though a US immigration judge had already...",2026-05-15 05:31:05.750074+00:00
https://www.youtube.com/watch?v=Wp_tFVwFBEk&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Trump administration?ôs visa freeze upends work and life for many U.S. families,https://www.youtube.com/@PBSNewsHour,PBS NewsHour,118000,118K views,2026-02-14 05:31:05.752978+00:00,3 months ago,"This week, the Trump administration was sued for a sweeping pause of immigrant visa processing for people from 75 countries.",2026-05-15 05:31:05.752978+00:00
https://www.youtube.com/watch?v=uGp0OPTfCHg&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Here?ôs how America?ôs immigration policies have a racist past,https://www.youtube.com/@DWHistoryandCulture,DW History and Culture,73000,73K views,2025-07-19 05:31:05.753856+00:00,10 months ago,Same dream different reality? The topic aims to explain how and why U.S. immigration policies have been racially biased?îboth...,2026-05-15 05:31:05.753856+00:00
https://www.youtube.com/watch?v=1sWVtdAUyX0&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Immigration judges can no longer grant bond for immigrants who entered US without authorization,https://www.youtube.com/@ABC7Chicago,ABC 7 Chicago,156000,156K views,2025-11-16 05:31:05.756841+00:00,6 months ago,Streaming now at https://abc7chicago.com/watch/live/11064984/. Immigration judges can no longer grant bond for immigrants ...,2026-05-15 05:31:05.756841+00:00
https://www.youtube.com/watch?v=8WEm-pwABaA&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Immigrants ?òterrified??of deportation with protected status set to expire,https://www.youtube.com/@NBCNews,NBC News,174000,174K views,2026-01-15 05:31:10.246536+00:00,4 months ago,"The Trump administration is revoking Temporary Protected Status, a program that allows immigrants fleeing their home countries...",2026-05-15 05:31:10.246536+00:00
https://www.youtube.com/watch?v=6yiQAmgI5s4&pp=ygUNVVMgSW1taWdyYW50c9IHCQkECwGHKiGM7w%3D%3D,The racist history of US immigration policy,https://www.youtube.com/@Vox,Vox,570000,570K views,2016-05-17 05:31:10.247872+00:00,10 years ago,"Banning an entire racial or ethnic group from entering the US isn't new, and the data shows it. Vox's Alvin Chang explains. For his...",2026-05-15 05:31:10.247872+00:00
https://www.youtube.com/watch?v=D6Ib1Nrbo3A&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US immigration raids escalate as Trump drives nationwide deportation push,https://www.youtube.com/@aljazeeraenglish,Al Jazeera English,222000,222K views,2025-12-16 05:31:10.251428+00:00,5 months ago,US Immigration and Customs Enforcement (ICE) has launched sweeping nationwide raids. The operations follow President...,2026-05-15 05:31:10.251428+00:00
https://www.youtube.com/watch?v=lMgCy9ElOsE&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,U.S. citizens detained by immigration agents describe how they were treated,https://www.youtube.com/@PBSNewsHour,PBS NewsHour,180000,180K views,2026-02-14 05:31:10.252288+00:00,3 months ago,Videos from across the country have shown months of violent interactions with immigration officers. Part of the outcry has been the...,2026-05-15 05:31:10.252288+00:00
https://www.youtube.com/shorts/fwzGTIGIKEU,Soboroff on the harsh realities of Trump's immigration policies,https://www.youtube.com/@msnow,MS NOW,298000,298K views,2026-05-09 05:31:10.253073+00:00,6 days ago,"Jacob Soboroff shares what he saw when he traveled to Dilley, Texas, and joined a congressional delegation led by Rep. Joaquin...",2026-05-15 05:31:10.253073+00:00
https://www.youtube.com/shorts/52vi8cECdT0,Welcome to zero-migration America,https://www.youtube.com/@TheEconomist,The Economist,1600000,1.6M views,2026-02-14 05:31:10.253833+00:00,3 months ago,Forget tariff wars; the most radical economic experiment of Donald Trump's presidency is his attempt to bring net migration to zero.,2026-05-15 05:31:10.253833+00:00
https://www.youtube.com/watch?v=chvIfnST6_Y&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US Freezes Immigration Visas For 75 Countries,https://www.youtube.com/@Forbes,Forbes,71000,71K views,2026-01-15 05:31:10.254613+00:00,4 months ago,"Five months before the start of the FIFA World Cup, the State Department will stop processing visas for visitors from 75 countries,...",2026-05-15 05:31:10.254613+00:00
https://www.youtube.com/watch?v=aDbtrdfYqBc&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Why the US is deporting so many people,https://www.youtube.com/@johnnyharris,Johnny Harris,5700000,5.7M views,2025-11-16 05:31:10.256016+00:00,6 months ago,"... Immigration Law Center - Aaron Reichlin-Melnick, American Immigration Council - Shannon Shepherd, Immigration Attorneys,...",2026-05-15 05:31:10.256016+00:00
https://www.youtube.com/watch?v=oTeKkzR0Ado&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US will reexamine all green cards issued to people from 19 countries ?òof concern??https://www.youtube.com/@CNN,CNN,261000,261K views,2025-12-16 05:31:10.256807+00:00,5 months ago,"The US will reexamine all green cards issued to people from 19 countries ?úof concern??at President Donald Trump's direction,...",2026-05-15 05:31:10.256807+00:00,
https://www.youtube.com/watch?v=yHUuPKGHUEk&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Immigration attorney explains impact of U.S. visa freeze on dozens of countries,https://www.youtube.com/@FOX32Chicago,FOX 32 Chicago,91000,91K views,2026-02-14 05:31:10.257595+00:00,3 months ago,An immigration attorney breaks down the Trump administration's decision to freeze immigrant visa processing for dozens of...,2026-05-15 05:31:10.257595+00:00
https://www.youtube.com/shorts/jzWsZskjMrM,'I'm heartbroken': JD Vance says illegal immigrants are a 'festering problem' due to fraud,https://www.youtube.com/@KATUNews,KATU News,1600,1.6K views,2026-05-15 01:31:10.258251+00:00,4 hours ago,"Vice President JD Vance acknowledged his frustration with his former Republican colleague, Maine Sen. Susan Collins, during a...",2026-05-15 05:31:10.258251+00:00
https://www.youtube.com/watch?v=HiC2gktc3SU&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,How many undocumented immigrants have left the U.S. this year?,https://www.youtube.com/@CBSNews,CBS News,16000,16K views,2025-09-17 05:31:10.259048+00:00,8 months ago,Homeland Security Secretary Kristi Noem claimed earlier in August that 1.6 million immigrants without legal status have left the...,2026-05-15 05:31:10.259048+00:00
https://www.youtube.com/watch?v=3Bhhu9XwQfU&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US Visa Crackdown: Trump Freezes Immigration Visas from 75 Nations | World DNA,https://www.youtube.com/@WION,WION,10000,10K views,2026-01-15 05:31:10.259865+00:00,4 months ago,"The Trump administration has indefinitely suspended immigrant visa processing for people from 75 countries, marking one of its...",2026-05-15 05:31:10.259865+00:00
https://www.youtube.com/watch?v=pqNhfJFBCXs&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,How To Immigrate to the USA | Immigration Lawyer Shares BEST ADVICE!,https://www.youtube.com/@JForrestEnglish,JForrest English,94000,94K views,2025-05-15 05:31:10.261450+00:00,1 year ago,Interview with US Immigration lawyer Jacob Sapochnick who shares tips and his best advice to teach you how to immigrate to the...,2026-05-15 05:31:10.261450+00:00
https://www.youtube.com/shorts/PnSMX_oag1k,From Poland to USA: An Immigrant's Incredible Journey #shorts,https://www.youtube.com/@almostlocalstories,Almost Local: Living Abroad Stories,637,637 views,2026-05-14 15:31:10.262307+00:00,14 hours ago,"Escaping communism in Poland, an architect finds a new life in America . From 14x14 rooms to chasing the ' American Dream,' this...",2026-05-15 05:31:10.262307+00:00
https://www.youtube.com/watch?v=3wknU22QVZI&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Growing reports of U.S. citizens being detained amid Trump's immigration crackdown,https://www.youtube.com/@msnow,MS NOW,122000,122K views,2025-12-16 05:31:10.263132+00:00,5 months ago,The Trump administration is under growing scrutiny amid increased reports of U.S. citizens being detained in immigration raids.,2026-05-15 05:31:10.263132+00:00
https://www.youtube.com/watch?v=poFfPcildXI&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,BREAKING  New U S  Immigration Law Passed ??2026 Will Change Everything!,https://www.youtube.com/@DreamUSAImmigration,Dream USA Immigration,13000,13K views,2026-02-14 05:31:10.263943+00:00,3 months ago,"usimmigration, #greencard, #uscis, A major new US immigration law has just been passed, and 2026 will bring significant...",2026-05-15 05:31:10.263943+00:00
https://www.youtube.com/shorts/KGFY2XmMuiQ,Interviewing ILLEGAL immigrants at U.S. border #news #border #interview,https://www.youtube.com/@NickShirley,Nick Shirley,14000,14K views,2024-05-15 05:31:10.264667+00:00,2 years ago,,2026-05-15 05:31:10.264667+00:00
https://www.youtube.com/watch?v=gn30eMXSSrU&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US Immigration Attorney Warns Marriage Is Not Enough for Green Card | Firstpost Live,https://www.youtube.com/@Firstpost,Firstpost,5000,5K views,2026-01-15 05:31:10.265677+00:00,4 months ago,"Marriage to a US citizen has long been a legal route to permanent residency, but that pathway is now under far closer scrutiny.",2026-05-15 05:31:10.265677+00:00
https://www.youtube.com/shorts/pcgI9FSzBWA,US State Dept shift on migration policy trends. ?á∫?á∏?àÔ∏è#usa #fyp #trending,https://www.youtube.com/@trendalert90,Trend Alert,113000,113K views,2026-05-13 05:31:10.266451+00:00,2 days ago,"The US State Dept. recently announced a major policy shift regarding the UN migration pact, moving away from ""replacement...",2026-05-15 05:31:10.266451+00:00
https://www.youtube.com/shorts/EQnsU4GTA-Y,International Student Arrives in the USA | What Happens at Immigration | English practice,https://www.youtube.com/@LearnEnglishWithShahzaib,learn English with Shahzaib,10000,10K views,2026-05-14 05:31:10.267220+00:00,1 day ago,"What is it like for an international student arriving in the USA for the first time? ?àÔ∏è     In this realistic English conversation, watch...",2026-05-15 05:31:10.267220+00:00
https://www.youtube.com/shorts/Q9bFoNoqyZQ,How could Venezuela legally be annexed by the U.S.? #immigration  #jesusreyeslaw,https://www.youtube.com/@JesusReyesLegal,Abogado de inmigraci√≥n Jesus Reyes,558,558 views,2026-05-14 05:31:10.268033+00:00,1 day ago,Could Venezuela someday become the 51st state of the United States ? Following recent statements by President...,2026-05-15 05:31:10.268033+00:00
https://www.youtube.com/watch?v=jBS1MCY2oIM&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Big Immigration Win! House Passes 3 Major Reform Bills | Texas Immigration News Today,https://www.youtube.com/@IMMIGRATIONUPDATE-hr,IMMIGRATION UPDATE,6200,6.2K views,2026-02-14 05:31:10.268860+00:00,3 months ago,ImmigrationNews #BreakingImmigration #HousePassedBills Big Immigration Win! House Passes 3 Major Reform Bills | Texas...,2026-05-15 05:31:10.268860+00:00
https://www.youtube.com/shorts/zd_r5cgI0AM,?î•Breaking news USA Tom Homan Probes Omar?ôs Immigration Files! #BreakingNews #USPolitics #Shorts,https://www.youtube.com/@US-PulseNews99,US Pulse News 99,27000,27K views,2026-05-14 18:31:10.269731+00:00,11 hours ago,Breaking news USA : A major debate is going viral across America today. This trending US news covers the latest discussion...,2026-05-15 05:31:10.269731+00:00
https://www.youtube.com/watch?v=HwWXMcaC7Vg&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,U.S. immigration agency to re-examine green card holders from countries of ?òconcern??https://www.youtube.com/@NBCNews,NBC News,197000,197K views,2025-12-16 05:31:10.272330+00:00,5 months ago,The U.S. immigration agency announced it will re-examine green card holders from what the administration calls ?úevery country of...,2026-05-15 05:31:10.272330+00:00,
https://www.youtube.com/watch?v=rTGDBHgaRt8&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,What It's Like Growing Up Undocumented In America,https://www.youtube.com/@BuzzFeedVideo,BuzzFeedVideo,418000,418K views,2018-05-17 05:31:10.273239+00:00,8 years ago,"If you want to help, you can find your representative in Congress and call them: https://whoismyrepresentative.com Check out...",2026-05-15 05:31:10.273239+00:00
https://www.youtube.com/watch?v=XeESJgHXRYk&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,JUST PASSED TODAY! New U.S. Immigration Law SHOCKS Green Card Holders ??Must Watch Now,https://www.youtube.com/@ImmigrationNewsTodayUPDATE,Immigration News Today,24000,24K views,2026-03-16 05:31:10.274072+00:00,2 months ago,JUST PASSED TODAY! New U.S. Immigration Law SHOCKS Green Card Holders ??Must Watch Now A major U.S....,2026-05-15 05:31:10.274072+00:00
https://www.youtube.com/watch?v=QF0o7Y1PmzI&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,GRAPHIC WARNING: US immigration agent fatally shoots woman in Minneapolis | REUTERS,https://www.youtube.com/@Reuters,Reuters,325000,325K views,2026-01-15 05:31:10.276002+00:00,4 months ago,"A US immigration agent shot and killed a 37-year-old woman in her car in Minneapolis amid an immigration enforcement surge,...",2026-05-15 05:31:10.276002+00:00
https://www.youtube.com/shorts/fXGMzmYNQQ8,?î•Breaking news USA Marco Rubio Pushes Visa Revocation Policy! #BreakingNews #USPolitics #Shorts,https://www.youtube.com/@US-PulseNews99,US Pulse News 99,44000,44K views,2026-05-13 05:31:10.276847+00:00,2 days ago,Breaking news USA : A major debate is going viral across America today. This trending US news covers the latest discussion...,2026-05-15 05:31:10.276847+00:00
https://www.youtube.com/shorts/H9rHzuP1on8,Indian/India ?áÆ?á≥ Immigration in U.S Concerns Explanation #provemewrong #immigration #shorts,https://www.youtube.com/@speaknsee,speaknsee,8300,8.3K views,2026-05-14 05:31:10.277655+00:00,1 day ago,follow us on X @ x.com/speaknsee follow us on Rumble @ speaknseeRumble follow us on Facebook...,2026-05-15 05:31:10.277655+00:00
https://www.youtube.com/shorts/IKfa1AUBeSQ,?á≤?áΩ THANK YOU MEXICO?á≤?áΩ ! #usa #funny  #deportation #immigration #usimmigration #migrants #ICE #USA,https://www.youtube.com/@UnfilteredAmerica-e4s,Unfiltered America,9600,9.6K views,2026-05-13 05:31:10.281782+00:00,2 days ago,If immigrants were freeloaders why isn't ICE raiding welfare offices people love to say Mexicans come here for handouts free food...,2026-05-15 05:31:10.281782+00:00
https://www.youtube.com/watch?v=dayp8y-8yPk&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,New U.S. Immigration Law PASSED Today ??Green Card Holders Must Watch | What Changes in 2026,https://www.youtube.com/@USImmigrationUpdates-m9z,US Immigration Updates,46000,46K views,2026-02-14 05:31:10.285705+00:00,3 months ago,"If you're a green card holder and you've seen headlines about a new immigration law, this video breaks down exactly what...",2026-05-15 05:31:10.285705+00:00
https://www.youtube.com/watch?v=uiHEAPRn3a8&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US Immigration Rules Tightened For Green Card | WION News,https://www.youtube.com/@WION,WION,7000,7K views,2026-01-15 05:31:10.286595+00:00,4 months ago,US Immigration Rules Tightened For Green Card 2025 has been a year of fear and confusion for green card holders in the United...,2026-05-15 05:31:10.286595+00:00
https://www.youtube.com/watch?v=YGzNKDacajQ&pp=ygUNVVMgSW1taWdyYW50c9IHCQkECwGHKiGM7w%3D%3D,US Immigration: Record Number of Americans Leave US | Gravitas,https://www.youtube.com/@WION,WION,10000,10K views,2026-03-16 05:31:10.289669+00:00,2 months ago,"A record number of Americans are leaving the United States , with reports showing that hundreds of thousands moved abroad in...",2026-05-15 05:31:10.289669+00:00
https://www.youtube.com/watch?v=F7HxTSic0OY&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US Will Halt Immigrant Visas for 75 Countries,https://www.youtube.com/@markets,Bloomberg Television,13000,13K views,2026-01-15 05:31:10.290620+00:00,4 months ago,"The US State Department will pause issuing immigrant visas for people from 75 countries including Brazil, Somalia and Iran.",2026-05-15 05:31:10.290620+00:00
https://www.youtube.com/watch?v=7AOsqIv6jdA&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US freezes visa processing for 75 countries: Fox News,https://www.youtube.com/@fox5ny,FOX 5 New York,80000,80K views,2026-01-15 05:31:16.602268+00:00,4 months ago,"The U.S. is freezing visa processing for 75 countries - including Somalia, Iran and Russia - starting Jan. 21, Fox News reports.",2026-05-15 05:31:16.602268+00:00
https://www.youtube.com/watch?v=z7pL1ZPgfnM&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,U.S. Immigration Shock: Travel Ban + USCIS Case Freeze Explained (2026 Update),https://www.youtube.com/@BerardiImmigrationLawBuffalo,Berardi Immigration Law,591,591 views,2026-05-02 05:31:16.604540+00:00,13 days ago,"The U.S. immigration system just got a lot more complicated, and a lot more stressful. In this urgent 2026 immigration update,...",2026-05-15 05:31:16.604540+00:00
https://www.youtube.com/watch?v=BT-JWgV0oGg&pp=ygUNVVMgSW1taWdyYW50c9IHCQkECwGHKiGM7w%3D%3D,Mexico migration: Crossings at the US-Mexico border at their lowest,https://www.youtube.com/@aljazeeraenglish,Al Jazeera English,216000,216K views,2026-01-15 05:31:16.606641+00:00,4 months ago,Illegal crossings at the US -Mexico border have dropped to their lowest levels in over 50 years. The decline comes after sweeping...,2026-05-15 05:31:16.606641+00:00
https://www.youtube.com/watch?v=hi2oIidckBA&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US immigration: Families face separation as Haiti TPS scheme ends | BBC News,https://www.youtube.com/@BBCNews,BBC News,33000,33K views,2025-12-16 05:31:16.607706+00:00,5 months ago,"More than a million people in the United States rely on a scheme called TPS, or Temporary Protected Status. It allows people to...",2026-05-15 05:31:16.607706+00:00
https://www.youtube.com/watch?v=rC03XPvcy9M&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Minnesota residents push back against ICE immigration raids | DW News,https://www.youtube.com/@dwnews,DW News,132000,132K views,2026-02-14 05:31:16.608696+00:00,3 months ago,"In Minnesota's Twin Cities of Minneapolis and Saint Paul, the forceful actions of federal authorities have pushed the immigration ...",2026-05-15 05:31:16.608696+00:00
https://www.youtube.com/watch?v=C25_I4LJ31s&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,New US Visa & Green Card Changes ??Immigration News Today,https://www.youtube.com/@U.S.ImmigrationInsider,U.S. Immigration Insider,291,291 views,2026-04-15 05:31:16.611315+00:00,1 month ago,New US Visa & Green Card Changes ??Immigration News Today #USANews #BreakingNews BREAKING: The US government...,2026-05-15 05:31:16.611315+00:00
https://www.youtube.com/watch?v=C2id-eJeWJc&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,US suspending visa processing from 75 countries,https://www.youtube.com/@ABCNews,ABC News,90000,90K views,2026-01-15 05:31:16.612272+00:00,4 months ago,Immigration attorney weighs in on the Trump administration ramping up its immigration crackdown. Subscribe to ABC News on...,2026-05-15 05:31:16.612272+00:00
https://www.youtube.com/watch?v=QwvAlQuND_w&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,New U.S. Immigration Law PASSED Today ??Green Card Holders Must Watch,https://www.youtube.com/@USPolicyUpdates,US Policy Updates,32000,32K views,2026-02-14 05:31:16.613606+00:00,3 months ago,"A new U.S. immigration law has just been passed, and it brings critical changes for green card holders and applicants. This video...",2026-05-15 05:31:16.613606+00:00
https://www.youtube.com/watch?v=Y1SwmXXdiRg&pp=ygUNVVMgSW1taWdyYW50cw%3D%3D,Immigration Crackdown Update: Latest from New Orleans and across the U.S.,https://www.youtube.com/@wwltv,WWLTV,29000,29K views,2025-12-16 05:31:16.615890+00:00,5 months ago,"Immigration Arrests: Several hundred federal agents, many masked, have converged on New Orleans. In Minneapolis, an...",2026-05-15 05:31:16.615890+00:00
